facility_id,jurisdiction_code,jurisdiction_facility_id,registered_business_name,facility_name,abn,acn,street_address,suburb,state,postcode,latitude,longitude,primary_anzsic_class_code,primary_anzsic_class_name,main_activities,facility_website,first_report_year,latest_report_year,latest_report_id,latest_report_url,reports
597566,WA,WA1373,GOLDFIELDS GAS TRANSMISSION PTY LTD,"GGT, Plutonic Delivery/Meter Station",87004273241,004273241,Great Northern Hwy,Kumarina,WA,6642,-25.3110942,119.451556,2700,Gas Supply,Gas meter & delivery station,,2012/2013,2022/2023,544842,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1373,11
597568,WA,WA1374,GOLDFIELDS GAS TRANSMISSION PTY LTD,"GGT, Wiluna Gold Delivery/Meter Station",87004273241,004273241,5km SE of Wiluna,Wiluna,WA,6646,-26.627715,120.253411,2700,Gas Supply,Gas meter & delivery station,,2012/2013,2022/2023,544488,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1374,9
550356,WA,WA1056,GOLDFIELDS GAS TRANSMISSION PTY LTD,Ilgarari Compressor Station,87004273241,004273241,119 km south of Newman,Capricorn,WA,6642,-24.43398038,119.7062755,2700,Gas Supply,Gas compression for transport in transmission pipeline,,2007/2008,2022/2023,544446,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1056,16
567686,WA,WA1186,GOLDFIELDS GAS TRANSMISSION PTY LTD,Neds Creek Compressor Station,87004273241,004273241,"125 km NNW Wiluna, 170 NE Meekatharra",Meekatharra,WA,6642,-25.593803,119.752683,2700,Gas Supply,Gas compression for gas transport in gas transmission pipeline,,2009/2010,2022/2023,544454,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1186,14
550354,WA,WA1055,GOLDFIELDS GAS TRANSMISSION PTY LTD,Paraburdoo Compressor Station,87004273241,004273241,18 km south west of Paraburdoo,Innawanga,WA,6751,-23.3398015,117.5801613,2700,Gas Supply,Gas compression for transport in transmission pipeline,,2007/2008,2022/2023,544444,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1055,16
550358,WA,WA1057,GOLDFIELDS GAS TRANSMISSION PTY LTD,Wiluna Compressor Station,87004273241,004273241,8 km NEE of Wiluna,Wiluna,WA,6646,-26.57357691,120.3094738,2700,Gas Supply,Gas compression for transport in transmission pipeline,,2007/2008,2022/2023,544448,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1057,16
560028,WA,WA1138,GOLDFIELDS GAS TRANSMISSION PTY LTD,Wyloo West Compressor Station,87004273241,004273241,168km NW of Paraburdoo,Nanutarra,WA,6751,-22.6263167,116.1961278,2700,Gas Supply,Gas Compression for gas transport in gas transmission pipeline,,2008/2009,2022/2023,544450,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1138,15
550342,WA,WA1054,GOLDFIELDS GAS TRANSMISSION PTY LTD,Yaraloola Compressor Station,87004273241,004273241,44 km north west of Pannawonica,Mardie,WA,6714,-21.45512922,115.9612247,2700,Gas Supply,Gas compression for transport in transmission pipeline,,2007/2008,2022/2023,545940,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1054,16
544970,WA,WA0616,GOLDFIELDS MINE MANAGEMENT PTY LTD,Otter-Juan/Coronet Mine,76093658489,093658489,141 Goldfields Hwy,Feysville,WA,6431,-31.168889,121.650833,0806,Nickel Ore Mining,Underground Jumbo Waste Development,http://www.mincor.com.au,2002/2003,2020/2021,528588,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2021/jurisdiction-facility/WA0616,13
536320,VIC,00026910,GOLDFIELDS TURKEYS PTY LIMITED,GOLDFIELDS TURKEYS PTY LIMITED,37068105920,068105920,357 FITZPATRICKS RD,St Arnaud North,VIC,3477,-36.582942,143.180949,0171,Poultry Farming (Meat),Turkey raising,http://www.goldfieldsturkeys.com.au,2004/2005,2012/2013,462050,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2013/jurisdiction-facility/00026910,5
502144,QLD,Q020GOL001,GOLDING CONTRACTORS PTY LTD,Kogan Creek Mine,88009734794,,Smiths Road,Via Brigalow,QLD,4412,-26.928889,150.779167,0600,Coal Mining,Coal mining and overburden removal,,2006/2007,2022/2023,544940,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q020GOL001,17
595764,WA,WA1351,GOOD DRINKS AUSTRALIA LTD,Good Drinks Australia Ltd,22103014320,,14 Absolon Street,Palmyra,WA,6157,-32.051512,115.792015,1212,Beer Manufacturing,"Brewing, bottling and kegging beer and cider",http://www.gageroads.com.au/,2012/2013,2022/2023,548632,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1351,11
541096,WA,WA0277,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,Bunbury Fats & Oils,35000024546,000024546,LOT 10 ESTUARY DR,Bunbury,WA,6230,-33.326111,115.674444,1150,Oil and Fat Manufacturing,Edible Oil Production,http://www.goodmanfielder.com.au,1999/2000,2010/2011,439226,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA0277,12
483814,NSW,1064,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,Camellia Vinegar,35000024546,000024546,15 Grand Avenue,Camellia,NSW,2142,-33.820974,151.03435,1199,Other Food Product Manufacturing n.e.c.,Manufacture of vinegar.,http://www.goodmanfielder.com.au,2005/2006,2022/2023,546838,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/1064,18
567588,NSW,1247,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,Goodman Fielder Consumer Foods Erskine Park,35000024546,000024546,16 Templar Road,Erskine Park,NSW,2759,-33.818288,150.797025,1199,Other Food Product Manufacturing n.e.c.,"Manufacturing of liquid groceries such as mayonnaise, vinegar and salad dressing",http://www.goodmanfielder.com.au,2010/2011,2022/2023,547702,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/1247,13
651332,QLD,Q020GRM001,GOONDICUM RESOURCES PTY LTD,Goondicum Mine,51058011368,058011368,"Lot 2, Plan YL543 NA",Yarrol,QLD,4630,-24.86388889,151.42222222,0805,Mineral Sand Mining,Mineral sands mining and processing,http://www.meliorresources.com,2018/2019,2018/2019,511864,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2019/jurisdiction-facility/Q020GRM001,1
618890,NSW,1437,GOULBURN MULWAREE COUNCIL,Goulburn Mulwaree Council Landfill,84049849319,,100 Sinclair Street,Goulburn,NSW,2580,-34.75173025,149.7530839,2921,Waste Treatment and Disposal Services,Landfill and transfer station,http://www.goulburn.nsw.gov.au,2014/2015,2022/2023,550730,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/1437,9
492110,NSW,644,GOULBURN MULWAREE COUNCIL,Goulburn Wastewater Treatment System,84049849319,,54-70 Ross Street,Goulburn,NSW,2580,-34.723499,149.765288,2812,Sewerage and Drainage Services,"Sewage collection, treatment and effluent irrigation for agricultural use",http://www.goulburn.nsw.gov.au,2001/2002,2022/2023,543356,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/644,22
558120,VIC,00029202,GOULBURN VALLEY HEALTH,GOULBURN VALLEY HEALTH - SHEPPARTON CAMPUS,69541423898,,2 GRAHAM ST ,Shepparton ,VIC,3630,-36.363468,145.403534,8401,Hospitals (Except Psychiatric Hospitals),Hospital,http://www.gvhealth.org.au/Default.aspx,2011/2012,2022/2023,549932,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00029202,10
578926,VIC,00004541,GOULBURN VALLEY REGION WATER AUTHORITY,Alexandra Wastewater Management Facility,84578076056,,MAROONDAH HWY,Alexandra,VIC,3174,-37.194798,145.693904,2812,Sewerage and Drainage Services,Wastewater Treatment Facility,,2010/2011,2022/2023,546584,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004541,6
528192,VIC,00004538,GOULBURN VALLEY REGION WATER AUTHORITY,Broadford Wastewater Management Facility,84578076056,,KENNYS LA,Broadford,VIC,3658,-37.172969,145.063859,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,2005/2006,2022/2023,546568,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004538,6
528224,VIC,00004545,GOULBURN VALLEY REGION WATER AUTHORITY,Cobram Wastewater Management Facility,84578076056,,WATER AUTHORITY RACECOURSE RD,Cobram,VIC,3644,-35.895761,145.627114,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2022/2023,546594,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004545,23
528094,VIC,00004527,GOULBURN VALLEY REGION WATER AUTHORITY,Eildon Wastewater Management Facility,84578076056,,"SEWERAGE WORKS, THORNTON BACK RD",Eildon,VIC,3713,-37.242265,145.898599,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,2005/2006,2005/2006,392566,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2006/jurisdiction-facility/00004527,1
664478,VIC,00030738,GOULBURN VALLEY REGION WATER AUTHORITY,Euroa Wastewater Management Facility,84578076056,,EUROA MAIN ROAD AND OLD TIP ROAD,Euroa,VIC,3666,-36.762772,145.551157,2812,Sewerage and Drainage Services,Treatment of Sewage,http://www.gvwater.vic.gov.au,2019/2020,2022/2023,546598,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00030738,2
528366,VIC,00004568,GOULBURN VALLEY REGION WATER AUTHORITY,Kilmore Wastewater Management Facility,84578076056,,COSTELLOS LA,Kilmore,VIC,3764,-37.27197,144.948551,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2022/2023,546602,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004568,22
528076,VIC,00004526,GOULBURN VALLEY REGION WATER AUTHORITY,Kyabram Wastewater Management Facility,84578076056,,(WATER AUTHORITY) GRAHAM RD,Kyabram,VIC,3620,-36.298483,145.052302,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2022/2023,546604,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004526,23
527528,VIC,00004411,GOULBURN VALLEY REGION WATER AUTHORITY,Mansfield Wastewater Management Facility,84578076056,,WITHERS LA,Mansfield,VIC,3722,-37.038231,146.07134,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2022/2023,546606,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004411,15
528058,VIC,00004525,GOULBURN VALLEY REGION WATER AUTHORITY,Mooroopna Wastewater Management Facility,84578076056,,CA 66 & 124 PARISH OF MOOROOPNA,Mooroopna,VIC,3629,-36.340472,145.336974,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2022/2023,546608,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004525,24
637860,VIC,00004441,GOULBURN VALLEY REGION WATER AUTHORITY,Nagambie Wastewater Management Facility,84578076056,,MCDONALDS RD,Nagambie,VIC,3608,-36.795,145.195,2812,Sewerage and Drainage Services,Wastewater treatment,http://www.gvwater.vic.gov.au,2016/2017,2016/2017,496582,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2017/jurisdiction-facility/00004441,1
578922,VIC,00004415,GOULBURN VALLEY REGION WATER AUTHORITY,Nathalia Wastewater Management Facility,84578076056,,Weir St,Nathalia,VIC,3638,-36.052443,145.198935,2812,Sewerage and Drainage Services,Wastewater Treatment Facility,,2010/2011,2010/2011,440192,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2011/jurisdiction-facility/00004415,1
527648,VIC,00004453,GOULBURN VALLEY REGION WATER AUTHORITY,Numurkah Wastewater Management Facility,84578076056,,CNR SAMPSONS RD & SWAMP RD,Numurkah,VIC,3636,-36.114097,145.45259,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2020/2021,529290,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2021/jurisdiction-facility/00004453,12
528322,VIC,00004561,GOULBURN VALLEY REGION WATER AUTHORITY,Seymour Wastewater Management Facility,84578076056,,"TALLAROOK, C/A 22, 23 24 SECTION 1",Tallarook,VIC,3659,-37.013398,145.173087,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2022/2023,546610,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004561,24
529124,VIC,00004706,GOULBURN VALLEY REGION WATER AUTHORITY,Shepparton Wastewater Management Facility,84578076056,,DALDY RD,Shepparton,VIC,3630,-36.311686,145.377477,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1998/1999,2022/2023,546656,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004706,25
528438,VIC,00004580,GOULBURN VALLEY REGION WATER AUTHORITY,Shepparton Water Treatment Plant,84578076056,,175 WELSFORD ST,Shepparton,VIC,3630,-36.384389,145.396936,2811,Water Supply,Production of potable water,http://www.gvwater.vic.gov.au,1998/1999,2022/2023,546668,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004580,22
527474,VIC,00004401,GOULBURN VALLEY REGION WATER AUTHORITY,Tatura Wastewater Management Facility,84578076056,,"TREATMENT WORKS, DHURRINGILE RD",Tatura,VIC,3616,-36.475749,145.228143,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2022/2023,546646,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004401,23
527590,VIC,00004440,GOULBURN VALLEY REGION WATER AUTHORITY,Tongala Wastewater Management Facility,84578076056,,CNR FINLAY & WILSON RD,Tongala,VIC,3621,-36.260483,144.93638,2812,Sewerage and Drainage Services,Treatment of sewage,http://www.gvwater.vic.gov.au,1999/2000,2022/2023,546612,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004440,19
527968,VIC,00004514,GOULBURN VALLEY REGION WATER AUTHORITY,Wallan Wastewater Management Facility,84578076056,,PT C/A 53,Wallan,VIC,3756,-37.42389,144.978312,2812,Sewerage and Drainage Services,Treatment of sewage,,2002/2003,2004/2005,392456,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2005/jurisdiction-facility/00004514,3
492092,NSW,641,GOULBURN WOOL SCOUR PTY LIMITED,Goulburn Wool Scour,83002697038,002697038,Mazamet Road Joppa Junction,Goulburn,NSW,2580,-34.790755,149.682261,1311,Wool Scouring,wool scouring - washing shorn wool,http://www.gwsc.com.au,2001/2002,2004/2005,362092,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2005/jurisdiction-facility/641,4
529646,VIC,00004760,GRACE AUST P/L,Grace Australia P/L,41080660117,080660117,1126 SYDNEY RD,Fawkner,VIC,3060,-37.711234,144.962189,1813,Basic Inorganic Chemical Manufacturing,Manufacture of inorganic concrete additives.,http://www.grace.com,2001/2002,2008/2009,423676,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2009/jurisdiction-facility/00004760,7
537114,WA,WA0029,GRADOW PTY LTD,Albany Depot,30008972281,008972281,36 Copal Road,Albany,WA,6330,-35.033056,117.897778,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1998/1999,2022/2023,541820,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0029,25
540024,WA,WA0202,GRADOW PTY LTD,Carnamah Depot,30008972281,008972281,YARRA ST,Carnamah,WA,6517,-29.6925,115.888333,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1999/2000,2022/2023,541908,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0202,24
540932,WA,WA0266,GRADOW PTY LTD,Corrigin Depot,30008972281,008972281,1 WALTON ST,Corrigin,WA,6375,-32.333056,117.873056,3321,Petroleum Product Wholesaling,Bulk petroleum storage facility,,1999/2000,2022/2023,541914,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0266,18
684228,WA,WA1712,GRADOW PTY LTD,Hyden Depot,30008972281,008972281,7 Marshall St,Hyden,WA,6359,-32.4513594,118.8609775,3321,Petroleum Product Wholesaling,Petroleum wholesaling,,2022/2023,2022/2023,541920,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1712,1
557520,WA,WA1109,GRADOW PTY LTD,Jerramungup Depot,30008972281,008972281,Powell Street,Jerramungup,WA,6337,-33.94966,118.92294,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,2008/2009,2022/2023,541892,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1109,12
537174,WA,WA0032,GRADOW PTY LTD,Katanning Depot,30008972281,008972281,DORE ST,Katanning,WA,6317,-33.696389,117.5625,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1998/1999,2022/2023,541894,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0032,25
537194,WA,WA0033,GRADOW PTY LTD,Koorda Depot,30008972281,008972281,1 RAILWAY ST,Koorda,WA,6475,-30.829722,117.48,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1998/1999,2022/2023,541910,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0033,25
537214,WA,WA0034,GRADOW PTY LTD,Lake Grace Depot,30008972281,008972281,DEWAR ST,Lake Grace,WA,6353,-33.093056,118.4725,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1998/1999,2022/2023,541906,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0034,20
540914,WA,WA0265,GRADOW PTY LTD,Merredin Depot,30008972281,008972281,LOT 3 GAMENYA AV,Merredin,WA,6415,-31.483333,118.252222,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1999/2000,2022/2023,541900,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0265,24
540950,WA,WA0267,GRADOW PTY LTD,Moora Depot,30008972281,008972281,153 GARDINER ST,Moora,WA,6510,-30.635278,116.008889,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1999/2000,2022/2023,541896,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0267,21
537226,WA,WA0035,GRADOW PTY LTD,Narrogin Depot,30008972281,008972281,4 FEDERAL ST,Narrogin,WA,6312,-32.928611,117.177778,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1998/1999,2022/2023,541898,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0035,25
540968,WA,WA0268,GRADOW PTY LTD,Quairading Depot,30008972281,008972281,LOT 7 8132 YORK RD,Quairading,WA,6383,-32.013889,117.391667,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1999/2000,2022/2023,541904,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0268,24
540986,WA,WA0269,GRADOW PTY LTD,Wongan Depot,30008972281,008972281,13 WONGAN RD,Wongan Hills,WA,6603,-30.898056,116.72,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1999/2000,2022/2023,541902,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0269,24
635602,NSW,1488,GRAHAMS QUARRY CEDAR POINT PTY LTD,Woodburn Quarry (Buntings Pit),74138644121,,Brickella Road,Woodburn,NSW,2472,-29.10633,153.350915,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extractive Industry, quarrying",https://www.grahamsquarry.com.au/,2016/2017,2022/2023,546078,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/1488,6
507860,QLD,Q034GFL001,GRAINCORP LIMITED,Murrarie Fats and Oils,60057186035,057186035,33 GOODMAN PL,Murarrie,QLD,4172,-27.463833,153.11075,1150,Oil and Fat Manufacturing,Edible Oil Production,,1999/2000,2015/2016,483374,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2016/jurisdiction-facility/Q034GFL001,17
531270,VIC,00006814,GRAINCORP LIMITED,West Footscray Fats and Oils,60057186035,057186035,1 ROBERTS ST,Footscray West,VIC,3012,-37.800516,144.871548,1150,Oil and Fat Manufacturing,Edible oil production,,1999/2000,2022/2023,546132,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00006814,24
